user,time,name,Activity,total Volume,total Packets,Total Flows,Total New Flows,primary Packet %,primary Volume %,primary Concurrent Flow %,primary New Flow %,primary Total TCP Packets,primary Total TCP Volume,primary Total SNI Packets,primary Concurrent Flows,primary New Flows,primary max Flow TCP Volume,primary median Flow TCP Volume,primary min Flow TCP Volume,primary max Flow TCP Packet,primary median Flow TCP Packet,primary min Flow TCP Packet,primary max Flow TCP Packet Size,primary median Flow TCP Packet Size,primary min Flow TCP Packet Size,primary max Total SNI Packets,primary median Total SNI Packets,primary min Total SNI Packets,cloud Packet %,cloud Volume %,cloud Concurrent Flow %,cloud New Flow %,cloud Total TCP Packets,cloud Total TCP Volume,cloud Total SNI Packets,cloud Concurrent Flows,cloud New Flows,cloud max Flow TCP Volume,cloud median Flow TCP Volume,cloud min Flow TCP Volume,cloud max Flow TCP Packet,cloud median Flow TCP Packet,cloud min Flow TCP Packet,cloud max Flow TCP Packet Size,cloud median Flow TCP Packet Size,cloud min Flow TCP Packet Size,cloud max Total SNI Packets,cloud median Total SNI Packets,cloud min Total SNI Packets,third party Packet %,third party Volume %,third party Concurrent Flow %,third party New Flow %,third party Total TCP Packets,third party Total TCP Volume,third party Total SNI Packets,third party Concurrent Flows,third party New Flows,third party max Flow TCP Volume,third party median Flow TCP Volume,third party min Flow TCP Volume,third party max Flow TCP Packet,third party median Flow TCP Packet,third party min Flow TCP Packet,third party max Flow TCP Packet Size,third party median Flow TCP Packet Size,third party min Flow TCP Packet Size,third party max Total SNI Packets,third party median Total SNI Packets,third party min Total SNI Packets,real time Packet %,real time Volume %,real time Concurrent Flow %,real time New Flow %,real time Total UDP Volume,real time Total UDP Packets,real time Concurrent Flows,real time New Flows,real time max Flow UDP Volume,real time median Flow UDP Volume,real time min Flow UDP Volume,real time max Flow UDP Packet,real time median Flow UDP Packet,real time min Flow UDP Packet,real time max Flow UDP Packet Size,real time median Flow UDP Packet Size,real time min Flow UDP Packet Size
a.b.c.d,1646972153,Multiverse2,MH,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
a.b.c.d,1646972173,Multiverse2,MH,342351,1207,30,30,0.863297,0.867428,0.333333,0.333333,1042,296965,8,10,10,171239.000000,8906.000000,648.000000,306.000000,98.000000,6.000000,559.000000,126.000000,63.000000,1.000000,1.000000,0.000000,0.043911,0.021417,0.133333,0.133333,53,7332,1,4,4,2654.000000,1866.000000,946.000000,27.000000,10.000000,6.000000,288.000000,143.500000,98.000000,1.000000,0.000000,0.000000,0.021541,0.018423,0.300000,0.300000,26,6307,1,9,9,5324.000000,145.000000,60.000000,12.000000,2.000000,1.000000,443.000000,73.000000,60.000000,1.000000,0.000000,0.000000,0.071251,0.092732,0.233333,0.233333,31747,86,7,7,29464.000000,89.000000,76.000000,69.000000,1.000000,1.000000,427.000000,89.000000,76.000000
a.b.c.d,1646972193,Multiverse2,MH,385699,3635,25,25,0.807153,0.490193,0.320000,0.320000,2934,189067,0,8,8,185420.000000,243.000000,205.000000,2905.000000,3.000000,3.000000,209.000000,68.000000,63.000000,0.000000,0.000000,0.000000,0.009078,0.022136,0.320000,0.320000,33,8538,0,8,8,4650.000000,785.000000,66.000000,8.000000,4.000000,1.000000,930.000000,105.500000,66.000000,0.000000,0.000000,0.000000,0.011554,0.069658,0.280000,0.280000,42,26867,0,7,7,26252.000000,145.000000,60.000000,33.000000,2.000000,1.000000,795.000000,72.000000,60.000000,0.000000,0.000000,0.000000,0.172215,0.418012,0.080000,0.080000,161227,626,2,2,161145.000000,80613.000000,82.000000,625.000000,313.000000,1.000000,257.000000,169.500000,82.000000
a.b.c.d,1646972213,Multiverse2,MH,174197,688,27,2,0.005814,0.008089,0.296296,0.000000,4,1409,0,8,0,629.000000,0.000000,0.000000,2.000000,0.000000,0.000000,629.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047965,0.032417,0.370370,1.000000,33,5647,0,10,2,2055.000000,231.000000,0.000000,8.000000,3.000000,0.000000,286.000000,66.000000,0.000000,0.000000,0.000000,0.000000,0.005814,0.001665,0.259259,0.000000,4,290,0,7,0,145.000000,0.000000,0.000000,2.000000,0.000000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.940407,0.957829,0.074074,0.000000,166851,647,2,0,166851.000000,83425.000000,0.000000,647.000000,323.000000,0.000000,257.000000,128.500000,0.000000
a.b.c.d,1646972233,Multiverse2,MH,209458,779,30,3,0.100128,0.054851,0.266667,0.000000,78,11489,0,8,0,8889.000000,60.000000,0.000000,40.000000,1.000000,0.000000,222.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.035944,0.024129,0.433333,1.000000,28,5054,0,13,3,2092.000000,0.000000,0.000000,8.000000,0.000000,0.000000,286.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028241,0.114963,0.233333,0.000000,22,24080,0,7,0,23935.000000,0.000000,0.000000,20.000000,0.000000,0.000000,1196.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.835687,0.806057,0.066667,0.000000,168835,651,2,0,168835.000000,84417.000000,0.000000,651.000000,325.000000,0.000000,259.000000,129.500000,0.000000
a.b.c.d,1646972253,Multiverse2,MH,221105,827,21,21,0.029021,0.023708,0.142857,0.142857,24,5242,0,3,3,4211.000000,749.000000,282.000000,17.000000,4.000000,3.000000,249.000000,247.000000,70.000000,0.000000,0.000000,0.000000,0.140266,0.121720,0.476190,0.476190,116,26913,5,10,10,7456.000000,1762.000000,265.000000,25.000000,10.000000,4.000000,331.000000,207.500000,66.000000,1.000000,0.000000,0.000000,0.048368,0.143163,0.190476,0.190476,40,31654,0,4,4,31219.000000,145.000000,145.000000,34.000000,2.000000,2.000000,918.000000,72.000000,72.000000,0.000000,0.000000,0.000000,0.782346,0.711409,0.190476,0.190476,157296,647,4,4,157062.000000,79.000000,76.000000,644.000000,1.000000,1.000000,243.000000,79.000000,76.000000
a.b.c.d,1646972273,Multiverse2,MH,240431,826,28,7,0.031477,0.031834,0.107143,0.000000,26,7654,0,3,0,3785.000000,3707.000000,162.000000,18.000000,6.000000,2.000000,630.000000,205.000000,81.000000,0.000000,0.000000,0.000000,0.089588,0.101663,0.392857,0.142857,74,24443,1,11,1,15101.000000,1025.000000,0.000000,16.000000,7.000000,0.000000,1006.000000,110.000000,0.000000,1.000000,0.000000,0.000000,0.054479,0.168847,0.214286,0.285714,45,40596,1,6,2,35109.000000,139.000000,0.000000,31.000000,2.000000,0.000000,1132.000000,69.500000,0.000000,1.000000,0.000000,0.000000,0.824455,0.697655,0.285714,0.571429,167738,681,8,4,167418.000000,78.000000,0.000000,677.000000,1.000000,0.000000,247.000000,78.000000,0.000000
a.b.c.d,1646972293,Multiverse2,MH,200679,1054,42,14,0.342505,0.151291,0.285714,0.642857,361,30361,7,12,9,5056.000000,2581.000000,282.000000,75.000000,26.000000,4.000000,159.000000,81.500000,67.000000,1.000000,1.000000,0.000000,0.030361,0.026420,0.309524,0.142857,32,5302,0,13,2,2056.000000,0.000000,0.000000,8.000000,0.000000,0.000000,286.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017078,0.015353,0.214286,0.214286,18,3081,1,9,3,2635.000000,78.000000,0.000000,12.000000,1.000000,0.000000,219.000000,72.000000,0.000000,1.000000,0.000000,0.000000,0.610057,0.806935,0.190476,0.000000,161935,643,8,0,161935.000000,0.000000,0.000000,643.000000,0.000000,0.000000,251.000000,0.000000,0.000000
a.b.c.d,1646972313,Multiverse2,MH,184412,852,24,24,0.225352,0.102564,0.416667,0.416667,192,18914,0,10,10,8793.000000,243.000000,205.000000,115.000000,3.000000,3.000000,219.000000,68.000000,62.000000,0.000000,0.000000,0.000000,0.043427,0.035036,0.375000,0.375000,37,6461,1,9,9,2056.000000,440.000000,60.000000,8.000000,4.000000,1.000000,286.000000,101.000000,60.000000,1.000000,0.000000,0.000000,0.009390,0.003107,0.166667,0.166667,8,573,0,4,4,145.000000,145.000000,138.000000,2.000000,2.000000,2.000000,72.000000,72.000000,69.000000,0.000000,0.000000,0.000000,0.721831,0.859293,0.041667,0.041667,158464,615,1,1,158464.000000,158464.000000,158464.000000,615.000000,615.000000,615.000000,257.000000,257.000000,257.000000
a.b.c.d,1646972333,Multiverse2,MH,196059,712,28,4,0.002809,0.000826,0.357143,0.000000,2,162,0,10,0,162.000000,0.000000,0.000000,2.000000,0.000000,0.000000,81.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044944,0.024482,0.392857,0.500000,32,4800,0,11,2,1716.000000,138.000000,0.000000,8.000000,2.000000,0.000000,286.000000,66.000000,0.000000,0.000000,0.000000,0.000000,0.025281,0.116802,0.178571,0.250000,18,22900,0,5,1,22755.000000,0.000000,0.000000,16.000000,0.000000,0.000000,1422.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.926966,0.857890,0.071429,0.250000,168197,660,2,1,168115.000000,84098.000000,82.000000,659.000000,330.000000,1.000000,255.000000,168.500000,82.000000
a.b.c.d,1646972353,Multiverse2,MH,176964,731,29,1,0.010944,0.009318,0.344828,0.000000,8,1649,0,10,0,1367.000000,0.000000,0.000000,4.000000,0.000000,0.000000,341.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031464,0.026661,0.413793,1.000000,23,4718,0,12,1,2056.000000,0.000000,0.000000,8.000000,0.000000,0.000000,286.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005472,0.001639,0.172414,0.000000,4,290,0,5,0,145.000000,0.000000,0.000000,2.000000,0.000000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.952120,0.962382,0.068966,0.000000,170307,696,2,0,170307.000000,85153.000000,0.000000,696.000000,348.000000,0.000000,244.000000,122.000000,0.000000
a.b.c.d,1646972373,Multiverse2,MH,173342,698,10,10,0.034384,0.030206,0.200000,0.200000,24,5236,0,2,2,4954.000000,2618.000000,282.000000,20.000000,12.000000,4.000000,247.000000,158.500000,70.000000,0.000000,0.000000,0.000000,0.044413,0.031677,0.400000,0.400000,31,5491,0,4,4,2122.000000,1298.000000,773.000000,9.000000,8.000000,6.000000,286.000000,172.500000,96.000000,0.000000,0.000000,0.000000,0.008596,0.002509,0.300000,0.300000,6,435,0,3,3,145.000000,145.000000,145.000000,2.000000,2.000000,2.000000,72.000000,72.000000,72.000000,0.000000,0.000000,0.000000,0.912607,0.935607,0.100000,0.100000,162180,637,1,1,162180.000000,162180.000000,162180.000000,637.000000,637.000000,637.000000,254.000000,254.000000,254.000000
a.b.c.d,1646972393,Multiverse2,MH,201908,707,15,5,0.002829,0.000802,0.133333,0.000000,2,162,0,2,0,162.000000,81.000000,0.000000,2.000000,1.000000,0.000000,81.000000,40.500000,0.000000,0.000000,0.000000,0.000000,0.041018,0.026547,0.266667,0.000000,29,5360,0,4,0,2061.000000,1331.000000,637.000000,9.000000,7.000000,6.000000,286.000000,181.500000,105.000000,0.000000,0.000000,0.000000,0.041018,0.127637,0.400000,0.600000,29,25771,1,6,3,25372.000000,67.000000,0.000000,23.000000,1.000000,0.000000,1103.000000,33.000000,0.000000,1.000000,0.000000,0.000000,0.915134,0.845014,0.200000,0.400000,170615,647,3,2,170455.000000,82.000000,78.000000,645.000000,1.000000,1.000000,264.000000,82.000000,78.000000
a.b.c.d,1646972413,Multiverse2,MH,169064,645,15,0,0.018605,0.011173,0.133333,0.000000,12,1889,0,2,0,1607.000000,944.000000,282.000000,8.000000,6.000000,4.000000,200.000000,135.000000,70.000000,0.000000,0.000000,0.000000,0.034109,0.032224,0.266667,0.000000,22,5448,0,4,0,2852.000000,1298.000000,0.000000,8.000000,7.000000,0.000000,356.000000,198.000000,0.000000,0.000000,0.000000,0.000000,0.009302,0.002573,0.400000,0.000000,6,435,0,6,0,145.000000,72.000000,0.000000,2.000000,1.000000,0.000000,72.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.937984,0.954029,0.200000,0.000000,161292,605,3,0,161292.000000,0.000000,0.000000,605.000000,0.000000,0.000000,266.000000,0.000000,0.000000
a.b.c.d,1646972433,Multiverse2,MH,303723,2209,20,20,0.666365,0.312818,0.350000,0.350000,1472,95010,2,7,7,78616.000000,1939.000000,205.000000,1301.000000,14.000000,3.000000,192.000000,70.000000,60.000000,1.000000,0.000000,0.000000,0.033952,0.062547,0.300000,0.300000,75,18997,2,6,6,11231.000000,1886.000000,713.000000,23.000000,8.000000,6.000000,488.000000,183.500000,101.000000,1.000000,0.000000,0.000000,0.015844,0.095850,0.200000,0.200000,35,29112,0,4,4,28677.000000,145.000000,145.000000,29.000000,2.000000,2.000000,988.000000,72.000000,72.000000,0.000000,0.000000,0.000000,0.283839,0.528784,0.150000,0.150000,160604,627,3,3,160446.000000,82.000000,76.000000,625.000000,1.000000,1.000000,256.000000,82.000000,76.000000
a.b.c.d,1646972453,Multiverse2,MH,678276,7045,51,31,0.906600,0.627943,0.588235,0.741935,6387,425919,23,30,23,302908.000000,4367.000000,0.000000,4914.000000,48.000000,0.000000,140.000000,83.500000,0.000000,1.000000,1.000000,0.000000,0.028815,0.187166,0.137255,0.032258,203,126950,1,7,1,121418.000000,880.000000,0.000000,172.000000,8.000000,0.000000,705.000000,110.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.078431,0.000000,0,0,0,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064585,0.184891,0.196078,0.225806,125407,455,10,7,95367.000000,405.000000,0.000000,334.000000,3.000000,0.000000,285.000000,113.500000,0.000000
a.b.c.d,1646972473,Multiverse2,MH,294795,1683,55,4,0.552585,0.223569,0.563636,0.250000,930,65907,1,31,1,52662.000000,0.000000,0.000000,836.000000,0.000000,0.000000,292.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.034462,0.116952,0.127273,0.000000,58,34477,0,7,0,29946.000000,880.000000,0.000000,38.000000,6.000000,0.000000,788.000000,110.000000,0.000000,0.000000,0.000000,0.000000,0.019608,0.071294,0.109091,0.500000,33,21017,1,6,2,17249.000000,145.000000,134.000000,15.000000,2.000000,2.000000,1149.000000,72.000000,67.000000,1.000000,0.000000,0.000000,0.393345,0.588185,0.200000,0.250000,173394,662,11,1,173313.000000,0.000000,0.000000,661.000000,0.000000,0.000000,262.000000,0.000000,0.000000
a.b.c.d,1646972493,Multiverse2,MH,168868,680,12,12,0.010294,0.006076,0.166667,0.166667,7,1026,0,2,2,744.000000,513.000000,282.000000,4.000000,3.000000,3.000000,248.000000,159.000000,70.000000,0.000000,0.000000,0.000000,0.057353,0.035602,0.500000,0.500000,39,6012,1,6,6,1716.000000,954.000000,265.000000,10.000000,6.000000,4.000000,286.000000,125.500000,66.000000,1.000000,0.000000,0.000000,0.008824,0.002576,0.250000,0.250000,6,435,0,3,3,145.000000,145.000000,145.000000,2.000000,2.000000,2.000000,72.000000,72.000000,72.000000,0.000000,0.000000,0.000000,0.923529,0.955747,0.083333,0.083333,161395,628,1,1,161395.000000,161395.000000,161395.000000,628.000000,628.000000,628.000000,256.000000,256.000000,256.000000
a.b.c.d,1646972513,Multiverse2,MH,218969,819,16,4,0.081807,0.021149,0.125000,0.000000,67,4631,0,2,0,4469.000000,2315.000000,162.000000,65.000000,33.000000,2.000000,81.000000,74.500000,68.000000,0.000000,0.000000,0.000000,0.064713,0.076020,0.437500,0.250000,53,16646,1,7,1,11358.000000,880.000000,0.000000,25.000000,6.000000,0.000000,454.000000,110.000000,0.000000,1.000000,0.000000,0.000000,0.040293,0.123885,0.250000,0.250000,33,27127,0,4,1,27127.000000,0.000000,0.000000,33.000000,0.000000,0.000000,822.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.813187,0.778946,0.187500,0.500000,170565,666,3,2,170407.000000,82.000000,76.000000,664.000000,1.000000,1.000000,256.000000,82.000000,76.000000
a.b.c.d,1646972533,Multiverse2,MH,239040,904,24,8,0.172566,0.078962,0.208333,0.375000,156,18875,1,5,3,9975.000000,2694.000000,282.000000,71.000000,15.000000,3.000000,462.000000,158.000000,63.000000,1.000000,0.000000,0.000000,0.088496,0.168378,0.375000,0.250000,80,40249,1,9,2,36142.000000,276.000000,0.000000,57.000000,3.000000,0.000000,634.000000,69.000000,0.000000,1.000000,0.000000,0.000000,0.009956,0.002677,0.208333,0.125000,9,640,0,5,1,205.000000,145.000000,0.000000,3.000000,2.000000,0.000000,72.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.728982,0.749983,0.208333,0.250000,179276,659,5,2,179119.000000,76.000000,0.000000,657.000000,1.000000,0.000000,272.000000,76.000000,0.000000
a.b.c.d,1646972553,Multiverse2,MH,243031,795,15,15,0.075472,0.024845,0.266667,0.266667,60,6038,0,4,4,3572.000000,1092.000000,282.000000,49.000000,4.000000,2.000000,361.000000,182.000000,70.000000,0.000000,0.000000,0.000000,0.096855,0.164983,0.400000,0.400000,77,40096,0,6,6,30300.000000,1575.000000,533.000000,44.000000,8.000000,3.000000,688.000000,284.500000,110.000000,0.000000,0.000000,0.000000,0.045283,0.122655,0.266667,0.266667,36,29809,0,4,4,29374.000000,145.000000,145.000000,30.000000,2.000000,2.000000,979.000000,72.000000,72.000000,0.000000,0.000000,0.000000,0.782390,0.687517,0.066667,0.066667,167088,622,1,1,167088.000000,167088.000000,167088.000000,622.000000,622.000000,622.000000,268.000000,268.000000,268.000000
a.b.c.d,1646972573,Multiverse2,MH,203893,777,16,1,0.088803,0.023301,0.250000,0.000000,69,4751,0,4,0,4589.000000,81.000000,0.000000,67.000000,1.000000,0.000000,81.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.029601,0.023140,0.375000,0.000000,23,4718,0,6,0,2056.000000,440.000000,0.000000,8.000000,3.000000,0.000000,257.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.023166,0.118498,0.250000,0.000000,18,24161,0,4,0,24161.000000,0.000000,0.000000,18.000000,0.000000,0.000000,1342.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858430,0.835061,0.125000,1.000000,170263,667,2,1,170181.000000,85131.000000,82.000000,666.000000,333.000000,1.000000,255.000000,168.500000,82.000000
a.b.c.d,1646972593,Multiverse2,MH,208224,796,16,0,0.095477,0.058706,0.250000,0.000000,76,12224,0,4,0,11942.000000,141.000000,0.000000,72.000000,2.000000,0.000000,165.000000,35.000000,0.000000,0.000000,0.000000,0.000000,0.055276,0.073344,0.375000,0.000000,44,15272,0,6,0,9906.000000,1298.000000,0.000000,15.000000,7.000000,0.000000,660.000000,183.500000,0.000000,0.000000,0.000000,0.000000,0.028894,0.061746,0.250000,0.000000,23,12857,0,4,0,12422.000000,145.000000,145.000000,17.000000,2.000000,2.000000,730.000000,72.000000,72.000000,0.000000,0.000000,0.000000,0.820352,0.806204,0.125000,0.000000,167871,653,2,0,167871.000000,83935.000000,0.000000,653.000000,326.000000,0.000000,257.000000,128.500000,0.000000
a.b.c.d,1646972613,Multiverse2,MH,172502,676,12,12,0.032544,0.026359,0.166667,0.166667,22,4547,0,2,2,4265.000000,2273.000000,282.000000,18.000000,11.000000,4.000000,236.000000,153.000000,70.000000,0.000000,0.000000,0.000000,0.050296,0.032840,0.500000,0.500000,34,5665,0,6,6,2056.000000,826.000000,60.000000,8.000000,7.000000,1.000000,286.000000,103.000000,60.000000,0.000000,0.000000,0.000000,0.008876,0.002522,0.250000,0.250000,6,435,0,3,3,145.000000,145.000000,145.000000,2.000000,2.000000,2.000000,72.000000,72.000000,72.000000,0.000000,0.000000,0.000000,0.908284,0.938279,0.083333,0.083333,161855,614,1,1,161855.000000,161855.000000,161855.000000,614.000000,614.000000,614.000000,263.000000,263.000000,263.000000
a.b.c.d,1646972633,Multiverse2,MH,218278,882,15,3,0.199546,0.066791,0.200000,0.333333,176,14579,0,3,1,10159.000000,4258.000000,162.000000,110.000000,64.000000,2.000000,92.000000,81.000000,66.000000,0.000000,0.000000,0.000000,0.021542,0.020488,0.400000,0.000000,19,4472,0,6,0,1876.000000,440.000000,0.000000,8.000000,2.000000,0.000000,375.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.020408,0.127558,0.266667,0.333333,18,27843,0,4,1,27843.000000,0.000000,0.000000,18.000000,0.000000,0.000000,1546.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.758503,0.785164,0.133333,0.333333,171384,669,2,1,171302.000000,85692.000000,82.000000,668.000000,334.000000,1.000000,256.000000,169.000000,82.000000
a.b.c.d,1646972653,Multiverse2,MH,241247,916,24,9,0.168122,0.094434,0.291667,0.444444,154,22782,2,7,4,11511.000000,2378.000000,205.000000,51.000000,9.000000,3.000000,319.000000,82.000000,68.000000,1.000000,0.000000,0.000000,0.079694,0.146688,0.291667,0.111111,73,35388,1,7,1,30836.000000,880.000000,0.000000,45.000000,6.000000,0.000000,685.000000,110.000000,0.000000,1.000000,0.000000,0.000000,0.020742,0.028659,0.208333,0.111111,19,6914,1,5,1,6479.000000,145.000000,0.000000,13.000000,2.000000,0.000000,498.000000,72.000000,0.000000,1.000000,0.000000,0.000000,0.731441,0.730218,0.208333,0.333333,176163,670,5,3,175922.000000,76.000000,0.000000,667.000000,1.000000,0.000000,263.000000,76.000000,0.000000
a.b.c.d,1646972673,Multiverse2,MH,171240,681,12,12,0.010279,0.018039,0.166667,0.166667,7,3089,0,2,2,2807.000000,1544.000000,282.000000,4.000000,3.000000,3.000000,935.000000,502.500000,70.000000,0.000000,0.000000,0.000000,0.060206,0.040411,0.500000,0.500000,41,6920,1,6,6,2056.000000,1085.000000,265.000000,8.000000,7.000000,4.000000,286.000000,135.500000,66.000000,1.000000,0.000000,0.000000,0.008811,0.002540,0.250000,0.250000,6,435,0,3,3,145.000000,145.000000,145.000000,2.000000,2.000000,2.000000,72.000000,72.000000,72.000000,0.000000,0.000000,0.000000,0.920705,0.939010,0.083333,0.083333,160796,627,1,1,160796.000000,160796.000000,160796.000000,627.000000,627.000000,627.000000,256.000000,256.000000,256.000000
a.b.c.d,1646972693,Multiverse2,MH,181457,738,15,3,0.085366,0.027274,0.200000,0.333333,63,4949,0,3,1,4049.000000,738.000000,162.000000,58.000000,3.000000,2.000000,246.000000,81.000000,69.000000,0.000000,0.000000,0.000000,0.031165,0.030343,0.400000,0.000000,23,5506,0,6,0,2910.000000,440.000000,0.000000,9.000000,3.000000,0.000000,323.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.005420,0.001460,0.266667,0.333333,4,265,0,4,1,265.000000,0.000000,0.000000,4.000000,0.000000,0.000000,66.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.878049,0.940923,0.133333,0.333333,170737,648,2,1,170655.000000,85368.000000,82.000000,647.000000,324.000000,1.000000,263.000000,172.500000,82.000000
a.b.c.d,1646972713,Multiverse2,MH,220288,997,22,7,0.267803,0.101395,0.363636,0.714286,267,22336,3,8,5,7060.000000,1927.000000,205.000000,92.000000,25.000000,3.000000,128.000000,69.000000,68.000000,1.000000,0.000000,0.000000,0.025075,0.023270,0.272727,0.000000,25,5126,0,6,0,2057.000000,676.000000,0.000000,8.000000,4.000000,0.000000,286.000000,133.500000,0.000000,0.000000,0.000000,0.000000,0.032096,0.121241,0.227273,0.142857,32,26708,1,5,1,26273.000000,145.000000,0.000000,26.000000,2.000000,0.000000,1010.000000,72.000000,0.000000,1.000000,0.000000,0.000000,0.675025,0.754095,0.136364,0.142857,166118,673,3,1,166040.000000,78.000000,0.000000,672.000000,1.000000,0.000000,247.000000,78.000000,0.000000
a.b.c.d,1646972733,Multiverse2,MH,190963,841,20,20,0.252081,0.135084,0.400000,0.400000,212,25796,3,8,8,8105.000000,1743.000000,282.000000,90.000000,17.000000,4.000000,279.000000,92.500000,66.000000,1.000000,0.000000,0.000000,0.039239,0.029540,0.300000,0.300000,33,5641,0,6,6,2090.000000,758.000000,138.000000,8.000000,6.000000,2.000000,286.000000,108.000000,60.000000,0.000000,0.000000,0.000000,0.022592,0.031189,0.200000,0.200000,19,5956,1,4,4,5521.000000,145.000000,145.000000,13.000000,2.000000,2.000000,424.000000,72.000000,72.000000,1.000000,0.000000,0.000000,0.686088,0.804187,0.100000,0.100000,153570,577,2,2,153481.000000,76785.000000,89.000000,576.000000,288.000000,1.000000,266.000000,177.500000,89.000000
a.b.c.d,1646972753,Multiverse2,MH,175859,780,21,1,0.128205,0.042489,0.380952,0.000000,100,7472,0,8,0,4967.000000,81.000000,0.000000,64.000000,1.000000,0.000000,81.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.028205,0.026459,0.285714,0.000000,22,4653,0,6,0,2057.000000,440.000000,0.000000,8.000000,3.000000,0.000000,286.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190476,0.000000,0,0,0,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.843590,0.931053,0.142857,1.000000,163734,658,3,1,163652.000000,82.000000,0.000000,657.000000,1.000000,0.000000,249.000000,82.000000,0.000000
a.b.c.d,1646972773,Multiverse2,SUE,327097,1993,29,8,0.613146,0.284484,0.413793,0.500000,1222,93054,4,12,4,61636.000000,1594.000000,0.000000,1004.000000,12.000000,0.000000,176.000000,88.000000,0.000000,1.000000,0.000000,0.000000,0.039137,0.111481,0.241379,0.125000,78,36465,1,7,1,31064.000000,773.000000,0.000000,49.000000,6.000000,0.000000,633.000000,126.000000,0.000000,1.000000,0.000000,0.000000,0.012544,0.078451,0.172414,0.125000,25,25661,0,5,1,25226.000000,145.000000,0.000000,19.000000,2.000000,0.000000,1327.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.335173,0.525584,0.172414,0.250000,171917,668,5,2,171765.000000,76.000000,0.000000,666.000000,1.000000,0.000000,257.000000,76.000000,0.000000
a.b.c.d,1646972793,Multiverse2,SUE,1121036,13708,110,110,0.963890,0.808038,0.827273,0.827273,13213,905840,83,91,91,190150.000000,6693.000000,205.000000,3040.000000,97.000000,3.000000,246.000000,70.000000,62.000000,1.000000,1.000000,0.000000,0.011745,0.093936,0.054545,0.054545,161,105306,1,6,6,89844.000000,1463.000000,506.000000,114.000000,7.000000,4.000000,788.000000,258.500000,97.000000,1.000000,0.000000,0.000000,0.002334,0.017897,0.054545,0.054545,32,20063,0,6,6,19349.000000,145.000000,74.000000,22.000000,2.000000,1.000000,879.000000,72.000000,68.000000,0.000000,0.000000,0.000000,0.022031,0.080129,0.063636,0.063636,89827,302,7,7,75342.000000,1166.000000,76.000000,235.000000,7.000000,1.000000,320.000000,152.000000,76.000000
